"site","plot","date","transect","individual","plantid","siliquesnumber","comments"
4,12,20180403,1,72,"SC-4-12-1-72-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,73,"SC-4-12-1-73-20180403",7,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,74,"SC-4-12-1-74-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,75,"SC-4-12-1-75-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,76,"SC-4-12-1-76-20180403",10,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,77,"SC-4-12-1-77-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,78,"SC-4-12-1-78-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,79,"SC-4-12-1-79-20180403",7,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,80,"SC-4-12-1-80-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,81,"SC-4-12-1-81-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,82,"SC-4-12-1-82-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,83,"SC-4-12-1-83-20180403",9,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,84,"SC-4-12-1-84-20180403",10,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,85,"SC-4-12-1-85-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,86,"SC-4-12-1-86-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,87,"SC-4-12-1-87-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,88,"SC-4-12-1-88-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,1,89,"SC-4-12-1-89-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,1,"SC-4-12-2-1-20180403",6,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,2,"SC-4-12-2-2-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,3,"SC-4-12-2-3-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,4,"SC-4-12-2-4-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,5,"SC-4-12-2-5-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,6,"SC-4-12-2-6-20180403",7,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,7,"SC-4-12-2-7-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,8,"SC-4-12-2-8-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,9,"SC-4-12-2-9-20180403",10,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,10,"SC-4-12-2-10-20180403",6,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,11,"SC-4-12-2-11-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,12,"SC-4-12-2-12-20180403",7,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,13,"SC-4-12-2-13-20180403",8,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,14,"SC-4-12-2-14-20180403",7,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,15,"SC-4-12-2-15-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,16,"SC-4-12-2-16-20180403",4,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,17,"SC-4-12-2-17-20180403",9,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,18,"SC-4-12-2-18-20180403",7,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,19,"SC-4-12-2-19-20180403",8,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,20,"SC-4-12-2-20-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,21,"SC-4-12-2-21-20180403",8,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,22,"SC-4-12-2-22-20180403",4,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,23,"SC-4-12-2-23-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,24,"SC-4-12-2-24-20180403",6,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,25,"SC-4-12-2-25-20180403",6,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,26,"SC-4-12-2-26-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,27,"SC-4-12-2-27-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,28,"SC-4-12-2-28-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,29,"SC-4-12-2-29-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,30,"SC-4-12-2-30-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,31,"SC-4-12-2-31-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,32,"SC-4-12-2-32-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,33,"SC-4-12-2-33-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,34,"SC-4-12-2-34-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,35,"SC-4-12-2-35-20180403",4,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,36,"SC-4-12-2-36-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,37,"SC-4-12-2-37-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,38,"SC-4-12-2-38-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,39,"SC-4-12-2-39-20180403",4,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,40,"SC-4-12-2-40-20180403",4,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,41,"SC-4-12-2-41-20180403",3,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,42,"SC-4-12-2-42-20180403",1,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,43,"SC-4-12-2-43-20180403",1,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,44,"SC-4-12-2-44-20180403",5,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,45,"SC-4-12-2-45-20180403",4,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,46,"SC-4-12-2-46-20180403",6,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,47,"SC-4-12-2-47-20180403",6,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,48,"SC-4-12-2-48-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
4,12,20180403,2,49,"SC-4-12-2-49-20180403",2,"Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size."
