Measurement,Site,Plot,Date,Transect,Individual,Record_id,Number of siliques counted per plant,Comments
Silique_count,28,5,20180511,1,10,SC-28-5-1-10-20180511,3,
Silique_count,28,5,20180511,1,11,SC-28-5-1-11-20180511,4,
Silique_count,28,5,20180511,1,12,SC-28-5-1-12-20180511,16,
Silique_count,28,5,20180511,1,13,SC-28-5-1-13-20180511,6,
Silique_count,28,5,20180511,1,14,SC-28-5-1-14-20180511,6,
Silique_count,28,5,20180511,1,15,SC-28-5-1-15-20180511,6,
Silique_count,28,5,20180511,1,16,SC-28-5-1-16-20180511,2,
Silique_count,28,5,20180511,1,17,SC-28-5-1-17-20180511,4,
Silique_count,28,5,20180511,1,18,SC-28-5-1-18-20180511,1,
Silique_count,28,5,20180511,1,19,SC-28-5-1-19-20180511,0,"bolted, but no fruits"
Silique_count,28,5,20180511,1,20,SC-28-5-1-20-20180511,0,"bolted, but no fruits"
Silique_count,28,5,20180511,1,21,SC-28-5-1-21-20180511,1,
Silique_count,28,5,20180511,1,22,SC-28-5-1-22-20180511,1,
Silique_count,28,5,20180511,1,23,SC-28-5-1-23-20180511,5,
Silique_count,28,5,20180511,1,24,SC-28-5-1-24-20180511,4,
Silique_count,28,5,20180511,1,25,SC-28-5-1-25-20180511,2,
Silique_count,28,5,20180511,1,26,SC-28-5-1-26-20180511,2,
Silique_count,28,5,20180511,1,27,SC-28-5-1-27-20180511,6,
Silique_count,28,5,20180511,1,28,SC-28-5-1-28-20180511,7,
Silique_count,28,5,20180511,1,29,SC-28-5-1-29-20180511,58,
Silique_count,28,5,20180511,2,1,SC-28-5-2-1-20180511,7,
Silique_count,28,5,20180511,2,2,SC-28-5-2-2-20180511,13,
Silique_count,28,5,20180511,2,3,SC-28-5-2-3-20180511,8,
Silique_count,28,5,20180511,2,4,SC-28-5-2-4-20180511,9,
Silique_count,28,5,20180511,2,5,SC-28-5-2-5-20180511,5,
Silique_count,28,5,20180511,2,6,SC-28-5-2-6-20180511,4,
Silique_count,28,5,20180511,2,7,SC-28-5-2-7-20180511,6,
Silique_count,28,5,20180511,2,8,SC-28-5-2-8-20180511,3,
Silique_count,28,5,20180511,2,9,SC-28-5-2-9-20180511,1,
Silique_count,28,5,20180511,2,10,SC-28-5-2-10-20180511,0,"bolted, but no fruits"
Silique_count,28,5,20180511,2,11,SC-28-5-2-11-20180511,3,
Silique_count,28,5,20180511,2,12,SC-28-5-2-12-20180511,9,
Silique_count,28,5,20180511,2,13,SC-28-5-2-13-20180511,6,
Silique_count,28,5,20180511,2,14,SC-28-5-2-14-20180511,5,
Silique_count,28,5,20180511,2,15,SC-28-5-2-15-20180511,1,
Silique_count,28,5,20180511,2,16,SC-28-5-2-16-20180511,2,
Silique_count,28,5,20180511,2,17,SC-28-5-2-17-20180511,3,
Silique_count,28,5,20180511,2,18,SC-28-5-2-18-20180511,3,
Silique_count,28,5,20180511,2,19,SC-28-5-2-19-20180511,6,
Silique_count,28,5,20180511,2,20,SC-28-5-2-20-20180511,17,
Silique_count,28,5,20180511,2,21,SC-28-5-2-21-20180511,8,
Silique_count,28,5,20180511,2,22,SC-28-5-2-22-20180511,18,
Silique_count,28,5,20180511,2,23,SC-28-5-2-23-20180511,1,
Silique_count,28,5,20180511,2,24,SC-28-5-2-24-20180511,4,
Silique_count,28,5,20180511,2,25,SC-28-5-2-25-20180511,56,
Silique_count,28,5,20180511,2,26,SC-28-5-2-26-20180511,9,
Silique_count,28,5,20180511,2,27,SC-28-5-2-27-20180511,3,
Silique_count,28,5,20180511,2,28,SC-28-5-2-28-20180511,2,
Silique_count,28,5,20180511,2,29,SC-28-5-2-29-20180511,6,
Silique_count,28,5,20180511,2,30,SC-28-5-2-30-20180511,2,
Silique_count,28,5,20180511,2,31,SC-28-5-2-31-20180511,65,
Silique_count,28,6,20180511,1,1,SC-28-6-1-1-20180511,2,
Silique_count,28,6,20180511,1,2,SC-28-6-1-2-20180511,6,
Silique_count,28,6,20180511,1,3,SC-28-6-1-3-20180511,23,
Silique_count,28,6,20180511,1,4,SC-28-6-1-4-20180511,1,
Silique_count,28,6,20180511,1,5,SC-28-6-1-5-20180511,1,
Silique_count,28,6,20180511,1,6,SC-28-6-1-6-20180511,2,
Silique_count,28,6,20180511,1,7,SC-28-6-1-7-20180511,2,
Silique_count,28,6,20180511,1,8,SC-28-6-1-8-20180511,9,
Silique_count,28,6,20180511,1,9,SC-28-6-1-9-20180511,1,
Silique_count,28,6,20180511,1,10,SC-28-6-1-10-20180511,27,
Silique_count,28,6,20180511,1,11,SC-28-6-1-11-20180511,10,
Silique_count,28,6,20180511,1,12,SC-28-6-1-12-20180511,22,
Silique_count,28,6,20180511,1,13,SC-28-6-1-13-20180511,39,
Silique_count,28,6,20180511,1,14,SC-28-6-1-14-20180511,6,
Silique_count,28,6,20180511,1,15,SC-28-6-1-15-20180511,8,
Silique_count,28,6,20180511,2,1,SC-28-6-2-1-20180511,2,
Silique_count,28,6,20180511,2,2,SC-28-6-2-2-20180511,1,
Silique_count,28,6,20180511,2,3,SC-28-6-2-3-20180511,0,
Silique_count,28,6,20180511,2,4,SC-28-6-2-4-20180511,4,
Silique_count,28,6,20180511,2,5,SC-28-6-2-5-20180511,2,
Silique_count,28,6,20180511,2,6,SC-28-6-2-6-20180511,1,
Silique_count,28,6,20180511,2,7,SC-28-6-2-7-20180511,7,
Silique_count,28,6,20180511,2,8,SC-28-6-2-8-20180511,2,
Silique_count,28,6,20180511,2,9,SC-28-6-2-9-20180511,4,
Silique_count,28,6,20180511,2,10,SC-28-6-2-10-20180511,1,
Silique_count,28,6,20180511,2,11,SC-28-6-2-11-20180511,4,
Silique_count,28,6,20180511,2,12,SC-28-6-2-12-20180511,3,
Silique_count,28,6,20180511,2,13,SC-28-6-2-13-20180511,2,
Silique_count,28,6,20180511,2,14,SC-28-6-2-14-20180511,1,
Silique_count,28,6,20180511,2,15,SC-28-6-2-15-20180511,2,
Silique_count,28,6,20180511,2,16,SC-28-6-2-16-20180511,37,
Silique_count,28,6,20180511,2,17,SC-28-6-2-17-20180511,4,
Silique_count,28,6,20180511,2,18,SC-28-6-2-18-20180511,11,
Silique_count,28,6,20180511,2,19,SC-28-6-2-19-20180511,13,
Silique_count,28,6,20180511,2,20,SC-28-6-2-20-20180511,4,
Silique_count,28,7,20180511,1,1,SC-28-7-1-1-20180511,23,
Silique_count,28,7,20180511,1,2,SC-28-7-1-2-20180511,3,
Silique_count,28,7,20180511,1,3,SC-28-7-1-3-20180511,6,
Silique_count,28,7,20180511,1,4,SC-28-7-1-4-20180511,2,
Silique_count,28,7,20180511,1,5,SC-28-7-1-5-20180511,35,
Silique_count,28,7,20180511,1,6,SC-28-7-1-6-20180511,1,
Silique_count,28,7,20180511,1,7,SC-28-7-1-7-20180511,4,
Silique_count,28,7,20180511,1,8,SC-28-7-1-8-20180511,3,
Silique_count,28,7,20180511,1,9,SC-28-7-1-9-20180511,1,
Silique_count,28,7,20180511,1,10,SC-28-7-1-10-20180511,3,
Silique_count,28,7,20180511,1,11,SC-28-7-1-11-20180511,38,
Silique_count,28,7,20180511,1,12,SC-28-7-1-12-20180511,4,
Silique_count,28,7,20180511,1,13,SC-28-7-1-13-20180511,8,
Silique_count,28,7,20180511,1,14,SC-28-7-1-14-20180511,1,
Silique_count,28,7,20180511,1,15,SC-28-7-1-15-20180511,5,
Silique_count,28,7,20180511,1,16,SC-28-7-1-16-20180511,6,
Silique_count,28,7,20180511,1,17,SC-28-7-1-17-20180511,22,
Silique_count,28,7,20180511,1,18,SC-28-7-1-18-20180511,4,
Silique_count,28,7,20180511,1,19,SC-28-7-1-19-20180511,4,
Silique_count,28,7,20180511,1,20,SC-28-7-1-20-20180511,2,
Silique_count,28,7,20180511,1,21,SC-28-7-1-21-20180511,1,
Silique_count,28,7,20180511,1,22,SC-28-7-1-22-20180511,2,
Silique_count,28,7,20180511,1,23,SC-28-7-1-23-20180511,2,
Silique_count,28,7,20180511,1,24,SC-28-7-1-24-20180511,5,
Silique_count,28,7,20180511,1,25,SC-28-7-1-25-20180511,1,
Silique_count,28,7,20180511,1,26,SC-28-7-1-26-20180511,6,
Silique_count,28,7,20180511,2,1,SC-28-7-2-1-20180511,22,
Silique_count,28,7,20180511,2,2,SC-28-7-2-2-20180511,104,
Silique_count,28,7,20180511,2,3,SC-28-7-2-3-20180511,3,
Silique_count,28,7,20180511,2,4,SC-28-7-2-4-20180511,0,
Silique_count,28,7,20180511,2,5,SC-28-7-2-5-20180511,0,
Silique_count,28,7,20180511,2,6,SC-28-7-2-6-20180511,1,
Silique_count,28,7,20180511,2,7,SC-28-7-2-7-20180511,1,
Silique_count,28,7,20180511,2,8,SC-28-7-2-8-20180511,6,
Silique_count,28,7,20180511,2,9,SC-28-7-2-9-20180511,20,
Silique_count,28,7,20180511,2,10,SC-28-7-2-10-20180511,3,
Silique_count,28,7,20180511,2,11,SC-28-7-2-11-20180511,7,
Silique_count,28,7,20180511,2,12,SC-28-7-2-12-20180511,12,
Silique_count,28,7,20180511,2,13,SC-28-7-2-13-20180511,28,
Silique_count,28,7,20180511,2,14,SC-28-7-2-14-20180511,3,
Silique_count,28,7,20180511,2,15,SC-28-7-2-15-20180511,6,
Silique_count,28,7,20180511,2,16,SC-28-7-2-16-20180511,47,
Silique_count,28,8,20180511,1,1,SC-28-8-1-1-20180511,2,
Silique_count,28,8,20180511,1,2,SC-28-8-1-2-20180511,7,
Silique_count,28,8,20180511,1,3,SC-28-8-1-3-20180511,5,
Silique_count,28,8,20180511,1,4,SC-28-8-1-4-20180511,5,
Silique_count,28,8,20180511,1,5,SC-28-8-1-5-20180511,2,
Silique_count,28,8,20180511,1,6,SC-28-8-1-6-20180511,3,
Silique_count,28,8,20180511,1,7,SC-28-8-1-7-20180511,2,
Silique_count,28,8,20180511,1,8,SC-28-8-1-8-20180511,57,
Silique_count,28,8,20180511,1,9,SC-28-8-1-9-20180511,5,
Silique_count,28,8,20180511,1,10,SC-28-8-1-10-20180511,9,
Silique_count,28,8,20180511,1,11,SC-28-8-1-11-20180511,2,
Silique_count,28,8,20180511,2,1,SC-28-8-2-1-20180511,17,
Silique_count,28,8,20180511,2,2,SC-28-8-2-2-20180511,4,
Silique_count,28,8,20180511,2,3,SC-28-8-2-3-20180511,3,
Silique_count,28,8,20180511,2,4,SC-28-8-2-4-20180511,2,
Silique_count,28,8,20180511,2,5,SC-28-8-2-5-20180511,2,
Silique_count,28,8,20180511,2,6,SC-28-8-2-6-20180511,2,
Silique_count,28,8,20180511,2,7,SC-28-8-2-7-20180511,1,
Silique_count,28,8,20180511,2,8,SC-28-8-2-8-20180511,2,
Silique_count,28,8,20180511,2,9,SC-28-8-2-9-20180511,5,
Silique_count,28,8,20180511,2,10,SC-28-8-2-10-20180511,1,
Silique_count,28,8,20180511,2,11,SC-28-8-2-11-20180511,3,
Silique_count,28,8,20180511,2,12,SC-28-8-2-12-20180511,3,
Silique_count,28,9,20180511,1,1,SC-28-9-1-1-20180511,7,
Silique_count,28,9,20180511,1,2,SC-28-9-1-2-20180511,1,
Silique_count,28,9,20180511,1,3,SC-28-9-1-3-20180511,1,
Silique_count,28,9,20180511,1,4,SC-28-9-1-4-20180511,4,
Silique_count,28,9,20180511,1,5,SC-28-9-1-5-20180511,5,
Silique_count,28,9,20180511,1,6,SC-28-9-1-6-20180511,3,
Silique_count,28,9,20180511,1,7,SC-28-9-1-7-20180511,2,
Silique_count,28,9,20180511,1,8,SC-28-9-1-8-20180511,3,
Silique_count,28,9,20180511,1,9,SC-28-9-1-9-20180511,1,
Silique_count,28,9,20180511,1,10,SC-28-9-1-10-20180511,2,
Silique_count,28,9,20180511,1,11,SC-28-9-1-11-20180511,2,
Silique_count,28,9,20180511,1,12,SC-28-9-1-12-20180511,2,
Silique_count,28,9,20180511,1,13,SC-28-9-1-13-20180511,2,
Silique_count,28,9,20180511,1,14,SC-28-9-1-14-20180511,12,
Silique_count,28,9,20180511,1,15,SC-28-9-1-15-20180511,3,
Silique_count,28,9,20180511,1,16,SC-28-9-1-16-20180511,1,
Silique_count,28,9,20180511,1,17,SC-28-9-1-17-20180511,2,
Silique_count,28,9,20180511,1,18,SC-28-9-1-18-20180511,1,
Silique_count,28,9,20180511,1,19,SC-28-9-1-19-20180511,1,
Silique_count,28,9,20180511,1,20,SC-28-9-1-20-20180511,0,
Silique_count,28,9,20180511,2,1,SC-28-9-2-1-20180511,3,
Silique_count,28,9,20180511,2,2,SC-28-9-2-2-20180511,3,
Silique_count,28,9,20180511,2,3,SC-28-9-2-3-20180511,1,
Silique_count,28,9,20180511,2,4,SC-28-9-2-4-20180511,7,
Silique_count,28,9,20180511,2,5,SC-28-9-2-5-20180511,2,
Silique_count,28,9,20180511,2,6,SC-28-9-2-6-20180511,3,
Silique_count,28,9,20180511,2,7,SC-28-9-2-7-20180511,1,
Silique_count,28,9,20180511,2,8,SC-28-9-2-8-20180511,3,
Silique_count,28,9,20180511,2,9,SC-28-9-2-9-20180511,14,
Silique_count,28,9,20180511,2,10,SC-28-9-2-10-20180511,2,
Silique_count,28,9,20180511,2,11,SC-28-9-2-11-20180511,4,
Silique_count,28,10,20180511,1,1,SC-28-10-1-1-20180511,12,
Silique_count,28,10,20180511,1,2,SC-28-10-1-2-20180511,24,
Silique_count,28,10,20180511,1,3,SC-28-10-1-3-20180511,3,
Silique_count,28,10,20180511,1,4,SC-28-10-1-4-20180511,14,
Silique_count,28,10,20180511,1,5,SC-28-10-1-5-20180511,8,
Silique_count,28,10,20180511,1,6,SC-28-10-1-6-20180511,8,
Silique_count,28,10,20180511,1,7,SC-28-10-1-7-20180511,2,
Silique_count,28,10,20180511,1,8,SC-28-10-1-8-20180511,5,
Silique_count,28,10,20180511,1,9,SC-28-10-1-9-20180511,3,
Silique_count,28,10,20180511,1,10,SC-28-10-1-10-20180511,1,
Silique_count,28,10,20180511,1,11,SC-28-10-1-11-20180511,2,
Silique_count,28,10,20180511,1,12,SC-28-10-1-12-20180511,5,
Silique_count,28,10,20180511,1,13,SC-28-10-1-13-20180511,2,
Silique_count,28,10,20180511,1,14,SC-28-10-1-14-20180511,1,
Silique_count,28,10,20180511,1,15,SC-28-10-1-15-20180511,3,
Silique_count,28,10,20180511,1,16,SC-28-10-1-16-20180511,2,
Silique_count,28,10,20180511,1,17,SC-28-10-1-17-20180511,2,
Silique_count,28,10,20180511,1,18,SC-28-10-1-18-20180511,1,
Silique_count,28,10,20180511,1,19,SC-28-10-1-19-20180511,1,
Silique_count,28,10,20180511,1,20,SC-28-10-1-20-20180511,3,
Silique_count,28,10,20180511,1,21,SC-28-10-1-21-20180511,19,
Silique_count,28,10,20180511,1,22,SC-28-10-1-22-20180511,2,
Silique_count,28,10,20180511,1,23,SC-28-10-1-23-20180511,5,
Silique_count,28,10,20180511,1,24,SC-28-10-1-24-20180511,7,
Silique_count,28,10,20180511,1,25,SC-28-10-1-25-20180511,3,
Silique_count,28,10,20180511,1,26,SC-28-10-1-26-20180511,9,
Silique_count,28,10,20180511,1,27,SC-28-10-1-27-20180511,23,
Silique_count,28,10,20180511,1,28,SC-28-10-1-28-20180511,28,
Silique_count,28,10,20180511,1,29,SC-28-10-1-29-20180511,5,
Silique_count,28,10,20180511,1,30,SC-28-10-1-30-20180511,3,
Silique_count,28,10,20180511,1,31,SC-28-10-1-31-20180511,7,
Silique_count,28,10,20180511,1,32,SC-28-10-1-32-20180511,7,
Silique_count,28,10,20180511,1,33,SC-28-10-1-33-20180511,34,
Silique_count,28,10,20180511,1,34,SC-28-10-1-34-20180511,16,
Silique_count,28,10,20180511,1,35,SC-28-10-1-35-20180511,6,
Silique_count,28,10,20180511,2,1,SC-28-10-2-1-20180511,16,
Silique_count,28,10,20180511,2,2,SC-28-10-2-2-20180511,8,
Silique_count,28,10,20180511,2,3,SC-28-10-2-3-20180511,7,
Silique_count,28,10,20180511,2,4,SC-28-10-2-4-20180511,2,
Silique_count,28,10,20180511,2,5,SC-28-10-2-5-20180511,3,
Silique_count,28,10,20180511,2,6,SC-28-10-2-6-20180511,7,
Silique_count,28,10,20180511,2,7,SC-28-10-2-7-20180511,1,
Silique_count,28,10,20180511,2,8,SC-28-10-2-8-20180511,2,
Silique_count,28,10,20180511,2,9,SC-28-10-2-9-20180511,2,
Silique_count,28,10,20180511,2,10,SC-28-10-2-10-20180511,3,
Silique_count,28,10,20180511,2,11,SC-28-10-2-11-20180511,10,
Silique_count,28,10,20180511,2,12,SC-28-10-2-12-20180511,2,
Silique_count,28,10,20180511,2,13,SC-28-10-2-13-20180511,3,
Silique_count,28,10,20180511,2,14,SC-28-10-2-14-20180511,2,
Silique_count,28,10,20180511,2,15,SC-28-10-2-15-20180511,19,
Silique_count,28,11,20180511,1,1,SC-28-11-1-1-20180511,27,
Silique_count,28,11,20180511,1,2,SC-28-11-1-2-20180511,46,
Silique_count,28,11,20180511,1,3,SC-28-11-1-3-20180511,2,
Silique_count,28,11,20180511,1,4,SC-28-11-1-4-20180511,61,
Silique_count,28,11,20180511,1,5,SC-28-11-1-5-20180511,8,
Silique_count,28,11,20180511,1,6,SC-28-11-1-6-20180511,15,
Silique_count,28,11,20180511,1,7,SC-28-11-1-7-20180511,0,"bolted, but no fruits"
Silique_count,28,11,20180511,1,8,SC-28-11-1-8-20180511,7,
Silique_count,28,11,20180511,1,9,SC-28-11-1-9-20180511,5,
Silique_count,28,11,20180511,1,10,SC-28-11-1-10-20180511,2,
Silique_count,28,11,20180511,1,11,SC-28-11-1-11-20180511,3,
Silique_count,28,11,20180511,1,12,SC-28-11-1-12-20180511,3,
Silique_count,28,11,20180511,1,13,SC-28-11-1-13-20180511,3,
Silique_count,28,11,20180511,1,14,SC-28-11-1-14-20180511,1,
Silique_count,28,11,20180511,1,15,SC-28-11-1-15-20180511,2,
Silique_count,28,11,20180511,1,16,SC-28-11-1-16-20180511,1,
Silique_count,28,11,20180511,1,17,SC-28-11-1-17-20180511,4,
Silique_count,28,11,20180511,1,18,SC-28-11-1-18-20180511,3,
Silique_count,28,11,20180511,1,19,SC-28-11-1-19-20180511,4,
Silique_count,28,11,20180511,1,20,SC-28-11-1-20-20180511,1,
Silique_count,28,11,20180511,2,1,SC-28-11-2-1-20180511,3,
Silique_count,28,11,20180511,2,2,SC-28-11-2-2-20180511,38,
Silique_count,28,11,20180511,2,3,SC-28-11-2-3-20180511,3,
Silique_count,28,11,20180511,2,4,SC-28-11-2-4-20180511,2,
Silique_count,28,11,20180511,2,5,SC-28-11-2-5-20180511,4,
Silique_count,28,11,20180511,2,6,SC-28-11-2-6-20180511,1,
Silique_count,28,11,20180511,2,7,SC-28-11-2-7-20180511,2,
Silique_count,28,11,20180511,2,8,SC-28-11-2-8-20180511,8,
Silique_count,28,11,20180511,2,9,SC-28-11-2-9-20180511,7,
Silique_count,28,11,20180511,2,10,SC-28-11-2-10-20180511,2,
Silique_count,28,11,20180511,2,11,SC-28-11-2-11-20180511,16,
Silique_count,28,11,20180511,2,12,SC-28-11-2-12-20180511,3,
Silique_count,28,11,20180511,2,13,SC-28-11-2-13-20180511,5,
Silique_count,28,11,20180511,2,14,SC-28-11-2-14-20180511,3,
Silique_count,28,11,20180511,2,15,SC-28-11-2-15-20180511,4,
Silique_count,28,11,20180511,2,16,SC-28-11-2-16-20180511,4,
Silique_count,28,11,20180511,2,17,SC-28-11-2-17-20180511,0,"bolted, but no fruits"
Silique_count,28,12,20180511,1,1,SC-28-12-1-1-20180511,17,
Silique_count,28,12,20180511,1,2,SC-28-12-1-2-20180511,3,
Silique_count,28,12,20180511,1,3,SC-28-12-1-3-20180511,12,
Silique_count,28,12,20180511,1,4,SC-28-12-1-4-20180511,56,
Silique_count,28,12,20180511,1,5,SC-28-12-1-5-20180511,9,
Silique_count,28,12,20180511,1,6,SC-28-12-1-6-20180511,17,
Silique_count,28,12,20180511,1,7,SC-28-12-1-7-20180511,28,
Silique_count,28,12,20180511,1,8,SC-28-12-1-8-20180511,6,
Silique_count,28,12,20180511,1,9,SC-28-12-1-9-20180511,3,
Silique_count,28,12,20180511,1,10,SC-28-12-1-10-20180511,0,"bolted, but no fruits"
Silique_count,28,12,20180511,1,11,SC-28-12-1-11-20180511,10,
Silique_count,28,12,20180511,1,12,SC-28-12-1-12-20180511,14,
Silique_count,28,12,20180511,1,13,SC-28-12-1-13-20180511,11,
Silique_count,28,12,20180511,1,14,SC-28-12-1-14-20180511,15,
Silique_count,28,12,20180511,1,15,SC-28-12-1-15-20180511,15,
Silique_count,28,12,20180511,1,16,SC-28-12-1-16-20180511,15,
Silique_count,28,12,20180511,1,17,SC-28-12-1-17-20180511,42,
Silique_count,28,12,20180511,1,18,SC-28-12-1-18-20180511,0,"bolted, but no fruits"
Silique_count,28,12,20180511,2,1,SC-28-12-2-1-20180511,7,
Silique_count,28,12,20180511,2,2,SC-28-12-2-2-20180511,7,
Silique_count,28,12,20180511,2,3,SC-28-12-2-3-20180511,89,
Silique_count,28,12,20180511,2,4,SC-28-12-2-4-20180511,31,
Silique_count,28,12,20180511,2,5,SC-28-12-2-5-20180511,3,
Silique_count,28,12,20180511,2,6,SC-28-12-2-6-20180511,5,
Silique_count,28,12,20180511,2,7,SC-28-12-2-7-20180511,5,
Silique_count,28,12,20180511,2,8,SC-28-12-2-8-20180511,3,
Silique_count,28,12,20180511,2,9,SC-28-12-2-9-20180511,8,
Silique_count,28,12,20180511,2,10,SC-28-12-2-10-20180511,0,"bolted, but no fruits"
Silique_count,28,12,20180511,2,11,SC-28-12-2-11-20180511,4,
Silique_count,28,12,20180511,2,12,SC-28-12-2-12-20180511,33,
Silique_count,28,12,20180511,2,13,SC-28-12-2-13-20180511,22,
Silique_count,28,12,20180511,2,14,SC-28-12-2-14-20180511,8,
Silique_count,28,13,20180511,1,1,SC-28-13-1-1-20180511,0,"bolted, but no fruits"
Silique_count,28,13,20180511,1,2,SC-28-13-1-2-20180511,0,"bolted, but no fruits"
Silique_count,28,13,20180511,1,3,SC-28-13-1-3-20180511,3,
Silique_count,28,13,20180511,1,4,SC-28-13-1-4-20180511,1,
Silique_count,28,13,20180511,1,5,SC-28-13-1-5-20180511,24,
Silique_count,28,13,20180511,1,6,SC-28-13-1-6-20180511,0,
Silique_count,28,13,20180511,1,7,SC-28-13-1-7-20180511,1,
Silique_count,28,13,20180511,1,8,SC-28-13-1-8-20180511,11,
Silique_count,28,13,20180511,1,9,SC-28-13-1-9-20180511,8,
Silique_count,28,13,20180511,1,10,SC-28-13-1-10-20180511,1,
Silique_count,28,13,20180511,1,11,SC-28-13-1-11-20180511,2,
Silique_count,28,13,20180511,1,12,SC-28-13-1-12-20180511,7,
Silique_count,28,13,20180511,1,13,SC-28-13-1-13-20180511,3,
Silique_count,28,13,20180511,1,14,SC-28-13-1-14-20180511,5,
Silique_count,28,13,20180511,1,15,SC-28-13-1-15-20180511,2,
Silique_count,28,13,20180511,1,16,SC-28-13-1-16-20180511,1,
Silique_count,28,13,20180511,1,17,SC-28-13-1-17-20180511,64,
Silique_count,28,13,20180511,1,18,SC-28-13-1-18-20180511,1,
Silique_count,28,13,20180511,1,19,SC-28-13-1-19-20180511,2,
Silique_count,28,13,20180511,1,20,SC-28-13-1-20-20180511,2,
Silique_count,28,13,20180511,1,21,SC-28-13-1-21-20180511,3,
Silique_count,28,13,20180511,1,22,SC-28-13-1-22-20180511,2,
Silique_count,28,13,20180511,1,23,SC-28-13-1-23-20180511,3,
Silique_count,28,13,20180511,1,24,SC-28-13-1-24-20180511,0,"bolted, but no fruits"
Silique_count,28,13,20180511,2,1,SC-28-13-2-1-20180511,0,"bolted, but no fruits"
Silique_count,28,13,20180511,2,2,SC-28-13-2-2-20180511,46,
Silique_count,28,13,20180511,2,3,SC-28-13-2-3-20180511,3,
Silique_count,28,13,20180511,2,4,SC-28-13-2-4-20180511,0,"bolted, but no fruits"
Silique_count,28,13,20180511,2,5,SC-28-13-2-5-20180511,4,
Silique_count,28,13,20180511,2,6,SC-28-13-2-6-20180511,4,
Silique_count,28,13,20180511,2,7,SC-28-13-2-7-20180511,1,
Silique_count,28,13,20180511,2,8,SC-28-13-2-8-20180511,2,
Silique_count,28,13,20180511,2,9,SC-28-13-2-9-20180511,7,
Silique_count,28,13,20180511,2,10,SC-28-13-2-10-20180511,10,
Silique_count,28,13,20180511,2,11,SC-28-13-2-11-20180511,3,
Silique_count,28,13,20180511,2,12,SC-28-13-2-12-20180511,4,
Silique_count,28,13,20180511,2,13,SC-28-13-2-13-20180511,2,
Silique_count,28,13,20180511,2,14,SC-28-13-2-14-20180511,2,
Silique_count,28,13,20180511,2,15,SC-28-13-2-15-20180511,1,
Silique_count,28,13,20180511,2,16,SC-28-13-2-16-20180511,65,
Silique_count,28,13,20180511,2,17,SC-28-13-2-17-20180511,1,
Silique_count,28,13,20180511,2,18,SC-28-13-2-18-20180511,2,
Silique_count,28,13,20180511,2,19,SC-28-13-2-19-20180511,1,
Silique_count,28,13,20180511,2,20,SC-28-13-2-20-20180511,1,
Silique_count,28,13,20180511,2,21,SC-28-13-2-21-20180511,1,
Silique_count,28,13,20180511,2,22,SC-28-13-2-22-20180511,3,
Silique_count,28,13,20180511,2,23,SC-28-13-2-23-20180511,2,
Silique_count,28,13,20180511,2,24,SC-28-13-2-24-20180511,1,
Silique_count,28,13,20180511,2,25,SC-28-13-2-25-20180511,6,
Silique_count,28,13,20180511,2,26,SC-28-13-2-26-20180511,2,
Silique_count,28,14,20180511,1,1,SC-28-14-1-1-20180511,54,
Silique_count,28,14,20180511,1,2,SC-28-14-1-2-20180511,5,
Silique_count,28,14,20180511,1,3,SC-28-14-1-3-20180511,8,
Silique_count,28,14,20180511,1,4,SC-28-14-1-4-20180511,6,
Silique_count,28,14,20180511,1,5,SC-28-14-1-5-20180511,34,
Silique_count,28,14,20180511,1,6,SC-28-14-1-6-20180511,12,
Silique_count,28,14,20180511,1,7,SC-28-14-1-7-20180511,1,
Silique_count,28,14,20180511,1,8,SC-28-14-1-8-20180511,9,
Silique_count,28,14,20180511,1,9,SC-28-14-1-9-20180511,42,
Silique_count,28,14,20180511,1,10,SC-28-14-1-10-20180511,8,
Silique_count,28,14,20180511,1,11,SC-28-14-1-11-20180511,2,
Silique_count,28,14,20180511,1,12,SC-28-14-1-12-20180511,5,
Silique_count,28,14,20180511,1,13,SC-28-14-1-13-20180511,12,
Silique_count,28,14,20180511,1,14,SC-28-14-1-14-20180511,6,
Silique_count,28,14,20180511,1,15,SC-28-14-1-15-20180511,6,
Silique_count,28,14,20180511,1,16,SC-28-14-1-16-20180511,3,
Silique_count,28,14,20180511,1,17,SC-28-14-1-17-20180511,4,
Silique_count,28,14,20180511,1,18,SC-28-14-1-18-20180511,20,
Silique_count,28,14,20180511,1,19,SC-28-14-1-19-20180511,10,
Silique_count,28,14,20180511,1,20,SC-28-14-1-20-20180511,24,
Silique_count,28,14,20180511,1,21,SC-28-14-1-21-20180511,9,
Silique_count,28,14,20180511,1,22,SC-28-14-1-22-20180511,15,
